"product_id","sku","product_name","fit_id","fabric_id","wash_state","gender","default_inseam_label","colorway","status","regular_price","sales_price","nf_product_url","description_html","release_season","run_code","notes","denim_weight_oz","denim_cat","material","made_in","product_description","collections","is_jeans","scraped_at"
"super_guy_guardian_selvedge_raw","101186100","Super Guy - Guardian Selvedge","super_guy","guardian_selvedge","raw","mens","","","on-sales","245.00","147.00","https://nakedandfamousdenim.com/products/naked-famous-super-guy-guardian-selvedge","<div class=""ndf-description"">
<p>The Guardian Selvedge is a 14oz Japanese selvedge denim made with 10% real Kevlar® fibers for increased durability and strength. Kevlar® fiber yarn is famous for being 5 times stronger than steel, per weight. Please note that these jeans are not bulletproof so please don't try to shoot yourself in the leg. Other details include contrast stitching, full grain black leather patch, white selvedge ID, black military spec non reflective buttons and rivets. *Kevlar® is a trademark or registered trademark of E.I. du Pont de Nemours and Company.* The Super Guy is a slim tapered fit; medium rise, slim thigh and taper from the knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Guardian Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Super Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">14oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">90% Cotton / 10% Kevlar® Fiber</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101186100</span></span></li>
</ul>
</div>","","","","14","14oz Japanese Selvedge Denim","90% Cotton / 10% Kevlar® Fiber","Made in Canada","The Guardian Selvedge is a 14oz Japanese selvedge denim made with 10% real Kevlar® fibers for increased durability and strength. Kevlar® fiber yarn is famous for being 5 times stronger than steel, per weight. Please note that these jeans are not bulletproof so please don't try to shoot yourself in the leg. Other details include contrast stitching, full grain black leather patch, white selvedge ID, black military spec non reflective buttons and rivets. *Kevlar® is a trademark or registered trademark of E.I. du Pont de Nemours and Company.* The Super Guy is a slim tapered fit; medium rise, slim thigh and taper from the knee to hem.","All Mens","yes","2026-03-02T08:56:10.010323"
"standard_raw","019968","Circular Knit T-Shirt","","circular_knit_t_shirt","","mens","","","regular","47.00","","https://nakedandfamousdenim.com/products/circular-knit-t-shirt?variant=52806976897389","<div class=""ndf-description"">
<p>The Circular Knit T-Shirt is made from a 205 GSM cotton jersey. The fabric is circular knit on vintage machines using ring spun yarns; a process that yields the finest and strongest cotton yarn. The Circular Knit Tee is a standard fit t-shirt with no side seams, a crewneck and short sleeves.</p><ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Circular Knit T-Shirt</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Circular Knit T-Shirt</span></span></li>
<li class=""lc-row""><span class=""lc-line"">Canadian Jersey</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
</ul>
</div>","","","","","","100% Cotton","Made in Canada","The Circular Knit T-Shirt is made from a 205 GSM cotton jersey. The fabric is circular knit on vintage machines using ring spun yarns; a process that yields the finest and strongest cotton yarn. The Circular Knit Tee is a standard fit t-shirt with no side seams, a crewneck and short sleeves.","Core Essentials","no","2026-03-02T08:56:50.026623"
"weird_guy_indigo_power_stretch_raw","101030803","Weird Guy - Indigo Power Stretch","weird_guy","indigo_power_stretch","raw","mens","","indigo","regular","216.00","","https://nakedandfamousdenim.com/products/weird-guy-indigo-power-stretch","<div class=""ndf-description"">
<p>The Indigo Power Stretch is a 12oz indigo Japanese power stretch denim, woven in a right hand twill construction. The denim is dyed indigo on the warp and white on the weft for a classic look. The dye is designed to fade with prolonged wear.  The denim is made with 5% stretch for increased comfort, and has an incredible stretch recovery performance allowing the jeans to snap back to shape wear after wear. Other details include contrast stitching, full grain brown leather patch, silver metallic waist button and rivets. The Weird Guy is a regular tapered fit; medium rise, standard thigh and slight taper from the knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Indigo Power Stretch</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Weird Guy</span></span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">12oz Japanese Denim</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">95% Cotton / 5% Elastane</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101030803</span></span></li>
</ul>
</div>","","","","12","12oz Japanese Denim","95% Cotton / 5% Elastane","Made in Canada","The Indigo Power Stretch is a 12oz indigo Japanese power stretch denim, woven in a right hand twill construction. The denim is dyed indigo on the warp and white on the weft for a classic look. The dye is designed to fade with prolonged wear.  The denim is made with 5% stretch for increased comfort, and has an incredible stretch recovery performance allowing the jeans to snap back to shape wear after wear. Other details include contrast stitching, full grain brown leather patch, silver metallic waist button and rivets. The Weird Guy is a regular tapered fit; medium rise, standard thigh and slight taper from the knee to hem.","All Mens; Latest Arrivals; Core Essentials","yes","2026-03-02T08:57:30.666849"
"navy_printed_autumn_navy_raw","N03131920","Pocket Tee - Navy - Printed Autumn - Navy","","navy_printed_autumn_navy","","mens","","navy","regular","52.00","","https://nakedandfamousdenim.com/products/pocket-tee-navy-printed-autumn-navy","<div class=""ndf-description"">
<div class=""panel"">
<div data-css-1hx5u36="""">
<div>The Contrast Pocket Tee is made from a 205 GSM cotton jersey paired with a contrasting chest pocket. </div>
<div><br/></div>
<div>The pocket is cut from Japanese shirting fabrics. The Contrast Pocket Tee is a standard fit t-shirt with with no side seams, chest pocket, a crewneck and short sleeves.</div>
</div>
</div>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Navy - Printed Autumn - Navy</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Pocket Tee</span></span></li>
<li class=""lc-row""><span class=""lc-line"">Canadian Jersey (body) / Japanese Fabric (pocket)</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton (body)</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">N03131920</span></span></li>
</ul>
</div>","","","","","","100% Cotton (body)","Made in Canada","The Contrast Pocket Tee is made from a 205 GSM cotton jersey paired with a contrasting chest pocket.The pocket is cut from Japanese shirting fabrics. The Contrast Pocket Tee is a standard fit t-shirt with with no side seams, chest pocket, a crewneck and short sleeves.","Fall/Winter 2025","no","2026-03-02T08:58:10.699244"
"easy_guy_forbidden_fruit_selvedge_raw","SMU737506","Easy Guy   -   Forbidden Fruit Selvedge","easy_guy","forbidden_fruit_selvedge","raw","mens","","","regular","232.00","","https://nakedandfamousdenim.com/products/easy-guy-forbidden-fruit-selvedge","<div class=""ndf-description"">
<p><span>The Forbidden Fruit Selvedge is a 12.5oz rope-dyed Japanese denim made from organic cotton, defined by an earthy brown selvedge edge. It’s finished with a patch crafted from recycled apple leather made by drying and grinding leftover apple skins, then binding them into a leather-like material that echoes the bark of the tree that started it all.</span><br/><br/><span>It’s a twist on original sin, with a “bad apple” girl by artist John Kurt grinning from the pocket flasher.</span><span></span></p>
<p><span>The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.</span></p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Forbidden Fruit Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Easy Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">12.5oz Japanese Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Organic Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">SMU737506</span></span></li>
</ul>
</div>","","","","12.5","12.5oz Japanese Denim","100% Organic Cotton","Made in Canada","The Forbidden Fruit Selvedge is a 12.5oz rope-dyed Japanese denim made from organic cotton, defined by an earthy brown selvedge edge. It’s finished with a patch crafted from recycled apple leather made by drying and grinding leftover apple skins, then binding them into a leather-like material that echoes the bark of the tree that started it all.It’s a twist on original sin, with a “bad apple” girl by artist John Kurt grinning from the pocket flasher.The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.","All Mens; Latest Arrivals","yes","2026-03-02T08:58:51.182899"
"true_guy_tabi_selvedge_off_white_raw","101136921","True Guy - Tabi Selvedge - Off White","true_guy","tabi_selvedge_off_white","raw","mens","","white","regular","418.00","","https://nakedandfamousdenim.com/products/true-guy-tabi-selvedge-off-white-1","<div class=""ndf-description"">
<div data-olk-copy-source=""MessageBody"">The Tabi Selvedge is an 11.5oz Japanese selvedge denim woven from a blend of 75% cotton and 25% linen. The addition of linen introduces visible texture, with natural slub and seed flecks creating a tactile surface that cannot be achieved with cotton alone.</div>
<div><br/></div>
<div>The fabric takes its name from traditional Japanese tabi textiles, historically produced from short-staple cotton grown in the Kojima region. These early fabrics were known for their rough, uneven texture, qualities intentionally echoed in this modern interpretation.</div>
<div><br/></div>
<div>An off-white ecru base is accented by a pale pink selvedge edge in production, adding subtle contrast. A natural vegetable-tanned leather patch completes the fabric, allowing both denim and leather to age gracefully together.</div>
<div><br/></div>
<div>The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.</div>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Tabi Selvedge - Off White</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">True Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">11.5oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">75% Cotton / 25% Linen</span></li>
<li class=""lc-row""><span class=""lc-line"">Indigo</span></li>
<li class=""lc-row""><span class=""lc-line"">Pale pink selvedge edge</span></li>
<li class=""lc-row""><span class=""lc-line"">Natural vegetable-tanned leather patch</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
</ul>
</div>","","","","11.5","11.5oz Japanese Selvedge Denim","75% Cotton / 25% Linen","Made in Canada","The Tabi Selvedge is an 11.5oz Japanese selvedge denim woven from a blend of 75% cotton and 25% linen. The addition of linen introduces visible texture, with natural slub and seed flecks creating a tactile surface that cannot be achieved with cotton alone.The fabric takes its name from traditional Japanese tabi textiles, historically produced from short-staple cotton grown in the Kojima region. These early fabrics were known for their rough, uneven texture, qualities intentionally echoed in this modern interpretation.An off-white ecru base is accented by a pale pink selvedge edge in production, adding subtle contrast. A natural vegetable-tanned leather patch completes the fabric, allowing both denim and leather to age gracefully together.The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.","Coming Soon; Spring/Summer 26","yes","2026-03-02T08:59:31.738694"
"true_guy_king_ghidorah:_the_three_headed_monster_denim_raw","GOD134921","True Guy - King Ghidorah: The Three-Headed Monster Denim","true_guy","king_ghidorah:_the_three_headed_monster_denim","raw","mens","","","regular","363.00","","https://nakedandfamousdenim.com/products/true-guy-king-ghidorah-indigo","<div class=""ndf-description"">
<p>Introducing the <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">King</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span> Denim, a 14oz Japanese denim designed in tribute to one of Godzilla’s most formidable foes: the three-headed kaiju <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">King</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span>, who made his debut in the 1964 film <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span>, the Three-Headed Monster. Known for his golden scales, hurricane winds, and gravity beams, <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">King</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span> stands as a symbol of overwhelming extraterrestrial power.</p>
<p>The denim features a slubby 14oz fabric woven in Japan using a rare triple alternating weave, left-hand twill, right-hand twill, and broken twill, representing <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span>’s three independent heads. A gold weft mirrors the shimmering metallic color of his body, subtly visible through the twill lines of the indigo-dyed warp. The uneven texture enhances visual depth while promising strong fades with wear.</p>
<p>This denim is finished with a natural vegetable-tanned leather patch embossed and foil-stamped with licensed <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">King</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Ghidorah</span>® artwork, full-color Godzilla® poster print pocket bags, and a dual-branded woven label. Cut and sewn in our Canadian factory, the jeans feature contrast stitching, a button fly, and silver metallic hardware.</p>
<p>The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.<br/></p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">King Ghidorah: The Three-Headed Monster Denim</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">True Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">14oz Japanese Fabric</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Button Fly</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">GOD134921</span></span></li>
</ul>
<p><span data-olk-copy-source=""MessageBody"">[ TM &amp; © TOHO CO., LTD. ]</span></p>
</div>","","","","14","14oz Japanese Fabric","100% Cotton","Made in Canada","Introducing theKingGhidorahDenim, a 14oz Japanese denim designed in tribute to one of Godzilla’s most formidable foes: the three-headed kaijuKingGhidorah, who made his debut in the 1964 filmGhidorah, the Three-Headed Monster. Known for his golden scales, hurricane winds, and gravity beams,KingGhidorahstands as a symbol of overwhelming extraterrestrial power.The denim features a slubby 14oz fabric woven in Japan using a rare triple alternating weave, left-hand twill, right-hand twill, and broken twill, representingGhidorah’s three independent heads. A gold weft mirrors the shimmering metallic color of his body, subtly visible through the twill lines of the indigo-dyed warp. The uneven texture enhances visual depth while promising strong fades with wear.This denim is finished with a natural vegetable-tanned leather patch embossed and foil-stamped with licensedKingGhidorah® artwork, full-color Godzilla® poster print pocket bags, and a dual-branded woven label. Cut and sewn in our Canadian factory, the jeans feature contrast stitching, a button fly, and silver metallic hardware.The True Guy is a straight leg fit with a regular rise along with extra room in the seat and thigh that falls straight from knee to hem.[ TM & © TOHO CO., LTD. ]","Fall/Winter 2025","yes","2026-03-02T09:00:12.748377"
"heavyweight_terry_raw","130453084","Zip Hoodie - Heavyweight Terry","","heavyweight_terry","","mens","","","regular","223.00","","https://nakedandfamousdenim.com/products/zip-hoodie-heavyweight-terry?variant=52807108034925","<div class=""ndf-description"">
<p><span>The Heavyweight Terry is a 100% cotton Japanese made French terrycloth. Take a closer look at the fabric and you will notice its smooth surface texture and loose loops on the back of the fabric. Its beefy texture is cozy, absorbent and keeps you cool. </span><span>The Zip Hoodie is a hooded zip-front sweatshirt; cut to fit comfortably in the chest, waist and arms and equipped with two front pouch pockets.</span></p><ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Heavyweight Terry</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Zip Hoodie</span></span></li>
<li class=""lc-row""><span class=""lc-line"">378 GSM Japanese Made French Terry</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
</ul>
</div>","","","","","","100% Cotton","Made in Canada","The Heavyweight Terry is a 100% cotton Japanese made French terrycloth. Take a closer look at the fabric and you will notice its smooth surface texture and loose loops on the back of the fabric. Its beefy texture is cozy, absorbent and keeps you cool.The Zip Hoodie is a hooded zip-front sweatshirt; cut to fit comfortably in the chest, waist and arms and equipped with two front pouch pockets.","Core Essentials","no","2026-03-02T09:00:53.405968"
"weird_guy_citrus_kasuri_selvedge_raw","101136403","Weird Guy - Citrus Kasuri Selvedge","weird_guy","citrus_kasuri_selvedge","raw","mens","","","regular","418.00","","https://nakedandfamousdenim.com/products/weird-guy-citrus-kasuri-selvedge-1","<div class=""ndf-description"">
<div data-olk-copy-source=""MessageBody"">The Citrus Kasuri Weft Selvedge is a 14oz Japanese selvedge denim distinguished by its complex weft dyeing technique. Beneath the indigo surface lies a vibrant interior created using traditional Kasuri methods.</div>
<div><br/></div>
<div>Rather than inserting solid-colored weft yarns, Kasuri dyeing involves binding and selectively dyeing sections of yarn before weaving. This results in alternating yellow and green segments along the same yarn, producing organic, patterned coloration rather than uniform stripes.</div>
<div><br/></div>
<div>As the denim wears and abrasions develop, the citrus-toned weft gradually reveals itself through the indigo surface. Due to the labor-intensive nature of Kasuri dyeing, this fabric is used sparingly, making it both expressive and rare.</div>
<div><br/></div>
<div>The Weird Guy is a regular tapered fit; medium rise, standard thigh and slight taper from the knee to hem</div>
<div><br/></div>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Citrus Kasuri Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Weird Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">14oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Indigo warp</span></li>
<li class=""lc-row""><span class=""lc-line"">Yellow and green Kasuri-dyed weft</span></li>
<li class=""lc-row""><span class=""lc-line"">Natural vegetable-tanned leather patch</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
</ul>
</div>","","","","14","14oz Japanese Selvedge Denim","100% Cotton","Made in Canada","The Citrus Kasuri Weft Selvedge is a 14oz Japanese selvedge denim distinguished by its complex weft dyeing technique. Beneath the indigo surface lies a vibrant interior created using traditional Kasuri methods.Rather than inserting solid-colored weft yarns, Kasuri dyeing involves binding and selectively dyeing sections of yarn before weaving. This results in alternating yellow and green segments along the same yarn, producing organic, patterned coloration rather than uniform stripes.As the denim wears and abrasions develop, the citrus-toned weft gradually reveals itself through the indigo surface. Due to the labor-intensive nature of Kasuri dyeing, this fabric is used sparingly, making it both expressive and rare.The Weird Guy is a regular tapered fit; medium rise, standard thigh and slight taper from the knee to hem","Coming Soon; Spring/Summer 26","yes","2026-03-02T09:01:33.801175"
"corduroy_shirting_(21w)_green_/_eggplant_raw","120130285","True Shirt - Corduroy Shirting (21W) - Green / Eggplant","","corduroy_shirting_(21w)_green_/_eggplant","","mens","","green","regular","293.00","","https://nakedandfamousdenim.com/products/true-shirt-corduroy-shirting-21w-green-eggplant","<div class=""ndf-description"">
<p data-end=""461"" data-start=""92"">The Corduroy Shirting is a lightweight 4.5oz Japanese fabric featuring a fine 21-wale construction, meaning it has 21 ridges (or “wales”) per inch for a delicate, velvety nap. Lightweight corduroy like this was popularized in England in the 18th century, evolving from rough Egyptian fustian and once referred to as “cord du roi” or “the king’s cord,” worn by nobility.</p>
<p data-end=""761"" data-start=""463"">Adding to its character, the reverse side of the fabric features a check pattern, giving the garment a hidden detail that speaks to the craftsmanship behind the material. The fine wale texture provides visual richness without the bulk of heavier corduroy, making it comfortable for year-round wear.</p>
<p><span data-olk-copy-source=""MessageBody"">The <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">True</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Shirt</span> is a classic button-up that fits nice and easy, and features a straight hem for an effortless, casual look.</span></p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Corduroy Shirting (21W) - Green / Eggplant</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">True Shirt</span></span></li>
<li class=""lc-row""><span class=""lc-line"">Japanese Fabric</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">120130285</span></span></li>
</ul>
</div>","","","","","","100% Cotton","Made in Canada","The Corduroy Shirting is a lightweight 4.5oz Japanese fabric featuring a fine 21-wale construction, meaning it has 21 ridges (or “wales”) per inch for a delicate, velvety nap. Lightweight corduroy like this was popularized in England in the 18th century, evolving from rough Egyptian fustian and once referred to as “cord du roi” or “the king’s cord,” worn by nobility.Adding to its character, the reverse side of the fabric features a check pattern, giving the garment a hidden detail that speaks to the craftsmanship behind the material. The fine wale texture provides visual richness without the bulk of heavier corduroy, making it comfortable for year-round wear.TheTrueShirtis a classic button-up that fits nice and easy, and features a straight hem for an effortless, casual look.","Latest Arrivals; Fall/Winter 2025","no","2026-03-02T09:02:14.767001"
"weird_guy_mij9_""tennen_ai""_natural_indigo_slub_selvedge_raw","101560103","Weird Guy - MIJ9 - ""Tennen Ai"" Natural Indigo Slub Selvedge","weird_guy","mij9_""tennen_ai""_natural_indigo_slub_selvedge","raw","mens","","indigo","regular","480.00","","https://nakedandfamousdenim.com/products/weird-guy-mij9-tennen-ai-natural-indigo-slub-selvedge","<div class=""ndf-description"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"" style=""color: #ff2a00;""><strong></strong></span><span data-mce-fragment=""1"">The MIJ 9 ""Tennen Ai"" Natural Indigo Selvedge is a 15oz Japanese selvedge denim made using 2 kinds of natural indigo dyed yarns. Natural indigo dye is produced in a fermentation process of the Indigofera plant that can take up to 1 year. Unlike synthetic indigo, with natural there is a great deal of color variation from one dye lot to another. For this denim 2 different batches of natural indigo were used to rope dye the cotton yarns. Once woven the result is a denim that has a hand dyed yarn look, as a spectrum of indigo yarns run vertically across the fabric. The denim is unsanforized but tempi treated, which shrinks the fabric but protects the hairiness, grittiness, and raw denim feel. These jeans are made in Japan and feature real iron buttons that will rust, copper rivets that will oxidize, raised belt loops that will fade, a Japanese sheepskin leather patch with the ""Flower of Carnage"" logo, the MIJ maple leaf embroidered onto the back pocket, peek-a-boo selvedge coin pocket, micro busted out seam, and a selvedge button fly. Dyed, woven, cut, sewn, built in Japan.</span></p>
<p>The Weird Guy is a standard tapered fit with a medium rise, a comfortable top block, and a taper from knee to hem.</p>
<ul class=""labelcard labelcard--bold"" data-mce-fragment=""1""><li class=""lc-head""><div class=""lc-title"">MIJ9 - ""Tennen Ai"" Natural Indigo Slub Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Weird Guy</span></span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">15oz Japanese Unsanforized Selvedge Denim</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">Tempi treated</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">Made in Japan</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101560103</span></span></li>
</ul>
<p><span data-mce-fragment=""1""><iframe allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/mUEaowx_EWU"" title=""YouTube video player"" width=""560""></iframe></span></p>
</div>","","","","15","15oz Japanese Unsanforized Selvedge Denim","100% Cotton","Made in Japan","The MIJ 9 ""Tennen Ai"" Natural Indigo Selvedge is a 15oz Japanese selvedge denim made using 2 kinds of natural indigo dyed yarns. Natural indigo dye is produced in a fermentation process of the Indigofera plant that can take up to 1 year. Unlike synthetic indigo, with natural there is a great deal of color variation from one dye lot to another. For this denim 2 different batches of natural indigo were used to rope dye the cotton yarns. Once woven the result is a denim that has a hand dyed yarn look, as a spectrum of indigo yarns run vertically across the fabric. The denim is unsanforized but tempi treated, which shrinks the fabric but protects the hairiness, grittiness, and raw denim feel. These jeans are made in Japan and feature real iron buttons that will rust, copper rivets that will oxidize, raised belt loops that will fade, a Japanese sheepskin leather patch with the ""Flower of Carnage"" logo, the MIJ maple leaf embroidered onto the back pocket, peek-a-boo selvedge coin pocket, micro busted out seam, and a selvedge button fly. Dyed, woven, cut, sewn, built in Japan.The Weird Guy is a standard tapered fit with a medium rise, a comfortable top block, and a taper from knee to hem.","Made in Japan","yes","2026-03-02T09:02:54.935385"
"7mm_bovine_leather_natural_tan_raw","019016","Thick Belt - 7mm Bovine Leather - Natural Tan","","7mm_bovine_leather_natural_tan","","mens","","tan","regular","130.00","","https://nakedandfamousdenim.com/products/naked-famous-thick-7mm-leather-belt-natural-tan","<div class=""ndf-description"">
<h2></h2>
<p>The Bovine Leather Natural Tan is a super thick (up to 7mm) vegetable tanned leather that will age beautifully with wear.  <span>The Thick Belt is a 1.5-inch wide belt with a heavy duty brushed metal buckle.</span></p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">7mm Bovine Leather - Natural Tan</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Thick Belt</span></span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">019016</span></span></li>
</ul>
<p> </p>
</div>","","","","","","","Made in Canada","The Bovine Leather Natural Tan is a super thick (up to 7mm) vegetable tanned leather that will age beautifully with wear.The Thick Belt is a 1.5-inch wide belt with a heavy duty brushed metal buckle.","Latest Arrivals; Core Essentials","no","2026-03-02T09:03:37.710827"
